Thiruvallur, 113732
Chennai, 113853
Dharmapuri, 114948
West_Khasi_Hills, 114986
Hassan, 115089
Shimoga, 115557
Vellore, 115977
Marigaon, 116207
Ri-Bhoi, 116410
Mysore, 116982
Nagaon, 117464
Kancheepuram, 117635
Chikmagalur, 117982
Salem, 118799
Chamarajanagar, 118830
Sonitpur, 119039
Tiruvannamalai, 120932
Namakkal, 121144
East_Khasi_Hills, 121546
Viluppuram, 122191
Yanam, 122333
Pondicherry, 122333
Erode, 122582
Kodagu, 122712
Udupi, 123103
Karur, 123191
Dakshina_Kannada, 123623
Jaintia_Hills, 123877
Cuddalore, 124254
Perambalur, 125732
Wayanad, 126335
Dindigul, 126729
Ramanathapuram, 127088
The_Nilgiris, 127701
Coimbatore, 127762
Tiruchirappalli, 127849
Golaghat, 127979
North_Cachar_Hills, 128235
Ariyalur, 128359
Dimapur, 129192
Jorhat, 129407
Madurai, 130010
Kannur, 130059
Kasaragod, 130485
Palakkad, 130864
Thanjavur, 130914
Mahe, 130946
Pudukkottai, 131285
Theni, 131416
Virudhunagar, 131719
Karaikal, 132363
Papum_Pare, 132465
East_Kameng, 132920
Kozhikode, 133177
Malappuram, 133229
Sivaganga, 133234
Thiruvarur, 133541
Sibsagar, 133937
Nagapattinam, 134212
Lakhimpur, 134436
Thrissur, 135204
Kohima, 135646
Tirunelveli, 136398
Thoothukkudi, 136580
West_Kameng, 137559
Dhemaji, 138189
Wokha, 139602
Dibrugarh, 139972
Kanniyakumari, 140381
Ernakulam, 140630
Hailakandi, 141389
Mokokchung, 141457
Idukki, 142061
Cachar, 142708
Karimganj, 143496
Senapati, 143646
Tinsukia, 144191
Mon, 144301
Lower_Subansiri, 144315
Alappuzha, 144653
Pathanamthitta, 145561
Kottayam, 145771
Tuensang, 147776
Kollam, 147798
Thiruvananthapuram, 147860
East_Siang, 149177
Zunheboto, 149444
Kolasib, 149651
Imphal_East, 149789
Tirap, 149868
Imphal_West, 150248
Phek, 150693
Changlang, 151448
Thoubal, 151531
Bishnupur, 151599
Ukhrul, 152860
Tawang, 154193
Churachandpur, 154734
West_Siang, 154819
Tamenglong, 154830
Chandel, 155667
Lohit, 156592
Aizawl, 157665
North_Tripura, 159979
Dhalai, 161141
Mamit, 161583
West_Tripura, 167369
Serchhip, 169156
South_Tripura, 172514
Lunglei, 175908
Champhai, 178219
Lawngtlai, 183002
Saiha, 189015

East_Midnapore, 78614
Jamtara, 66156
Latehar, 60808
Saraikela_Kharsawan, 72850
Simdega, 73337
West_Midnapore, 78614
Anuppur, 58861
Ashoknagar, 34997
Burhanpur, 62212
